Numero_Processo;Numero_Registro_Oferta;Tipo_Oferta;Tipo_Ativo;CNPJ_Emissor;Nome_Emissor;CNPJ_Lider;Nome_Lider;Nome_Vendedor;CNPJ_Ofertante;Nome_Ofertante;Rito_Oferta;Modalidade_Oferta;Modalidade_Registro;Modalidade_Dispensa_Registro;Data_Abertura_Processo;Data_Protocolo;Data_Dispensa_Oferta;Data_Registro_Oferta;Data_Inicio_Oferta;Data_Encerramento_Oferta;Emissao;Classe_Ativo;Serie;Especie_Ativo;Forma_Ativo;Data_Emissao;Data_Vencimento;Quantidade_Sem_Lote_Suplementar;Quantidade_No_Lote_Suplementar;Quantidade_Total;Preco_Unitario;Valor_Total;Oferta_Inicial;Oferta_Incentivo_Fiscal;Oferta_Regime_Fiduciario;Tipo_Societario_Emissor;Ultimo_Comunicado;Data_Comunicado;Nr_Pessoa_Fisica;Qtd_Pessoa_Fisica;Nr_Clube_Investimento;Qtd_Clube_Investimento;Nr_Fundos_Investimento;Qtd_Fundos_Investimento;Nr_Entidade_Previdencia_Privada;Qtd_Entidade_Previdencia_Privada;Nr_Companhia_Seguradora;Qtd_Companhia_Seguradora;Nr_Investidor_Estrangeiro;Qtd_Investidor_Estrangeiro;Nr_Instit_Intermed_Partic_Consorcio_Distrib;Qtd_Instit_Intermed_Partic_Consorcio_Distrib;Nr_Instit_Financ_Emissora_Partic_Consorcio;Qtd_Instit_Financ_Emissora_Partic_Consorcio;Nr_Demais_Instit_Financ;Qtd_Demais_Instit_Financ;Nr_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Qtd_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Nr_Demais_Pessoa_Juridica;Qtd_Demais_Pessoa_Juridica;Nr_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio;Qdt_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio;Nr_Outros;Qtd_Outros;Qtd_Cli_Pessoa_Fisica;Qtd_Cli_Pessoa_Juridica;Qtd_Cli_Pessoa_Juridica_Ligada_Adm;QtD_Cli_Demais_Pessoa_Juridica;Qtd_Cli_Investidor_Estrangeiro;Qtd_Cli_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;09.304.427/0001-58;HABITASEC SECURITIZADORA SA;09.304.427/0001-58;HABITASEC SECURITIZADORA SA;;09.304.427/0001-58;HABITASEC SECURITIZADORA SA;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-21;2022-04-14;1.0;Sênior;308;Garantia Real;Nominativa e Escritural;;;;;11897.0;1000.0;11897000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-04-16;0.0;0.0;0.0;0.0;1.0;11897.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;09.304.427/0001-58;HABITASEC SECURITIZADORA SA;09.304.427/0001-58;HABITASEC SECURITIZADORA SA;;09.304.427/0001-58;HABITASEC SECURITIZADORA SA;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-21;2022-04-14;1.0;Subordinada;309;Garantia Real;Nominativa e Escritural;;;;;18103.0;1000.0;18103000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-04-16;3.0;18103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18103.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;07.587.384/0001-30;PLANETA SECURITIZADORA S.A.;07.587.384/0001-30;PLANETA SECURITIZADORA S.A.;;07.587.384/0001-30;PLANETA SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-22;2022-03-14;170.0;Sênior;Série Única;Não Aplicável;Nominativa e Escritural;;;;;14750.0;1000.0;14750000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-03-15;0.0;0.0;0.0;0.0;1.0;14750.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;00.360.305/0001-04;CAIXA ECONOMICA FEDERAL;;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-21;2022-03-16;1.0;Não Aplicável;480;Não Aplicável;Nominativa e Escritural;;;;;50000.0;1000.0;50000000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-03-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;07.587.384/0001-30;PLANETA SECURITIZADORA S.A.;07.587.384/0001-30;PLANETA SECURITIZADORA S.A.;;07.587.384/0001-30;PLANETA SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-22;2024-02-12;4.0;Sênior;170;Não Aplicável;Nominativa e Escritural;;;;;0.0;0.0;0.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2025-02-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2025-02-10;1.0;Sênior;432;Não Aplicável;Nominativa e Escritural;;;;;19644.0;1000.02;19644392.88;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2025-02-10;0.0;0.0;0.0;0.0;1.0;19644.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-11-19;1.0;Subordinada Mezanino;433;Não Aplicável;Nominativa e Escritural;;;;;1310.0;1000.06;1310078.6;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-11-19;5.0;839.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;471.0;0.0;0.0;0.0;0.0;839.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-11-19;1.0;Subordinada;434;Não Aplicável;Nominativa e Escritural;;;;;5238.0;1000.06;5238314.28;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-11-19;5.0;3353.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1885.0;0.0;0.0;0.0;0.0;3353.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-18;2022-05-20;4.0;Não Aplicável;461;Garantia Real;Nominativa e Escritural;;;;;0.0;1000.0;0.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-05-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-18;2022-06-07;4.0;Não Aplicável;462;Garantia Real;Nominativa e Escritural;;;;;0.0;1000.0;0.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-06-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-18;2024-10-03;4.0;Não Aplicável;460;Garantia Real;Nominativa e Escritural;;;;;30000.0;1000.0;30000000.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-03;0.0;0.0;0.0;0.0;1.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-03-29;1.0;Não Aplicável;488;Não Aplicável;Nominativa e Escritural;;;;;13000.0;1025.35;13329550.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-03-29;0.0;0.0;0.0;0.0;2.0;13000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-08-01;1.0;Não Aplicável;489;Não Aplicável;Nominativa e Escritural;;;;;13000.0;1025.35;13329550.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-08-01;0.0;0.0;0.0;0.0;2.0;13000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-10-07;1.0;Não Aplicável;490;Não Aplicável;Nominativa e Escritural;;;;;13000.0;1025.35;13329550.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-10-07;0.0;0.0;0.0;0.0;2.0;13000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-12-07;1.0;Não Aplicável;491;Não Aplicável;Nominativa e Escritural;;;;;13000.0;1025.35;13329550.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-12-07;0.0;0.0;0.0;0.0;2.0;13000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2023-07-24;1.0;Não Aplicável;492;Não Aplicável;Nominativa e Escritural;;;;;13000.0;1000.0;13000000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2023-07-24;0.0;0.0;0.0;0.0;1.0;13000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-03-14;69.0;Não Aplicável;1;Não Aplicável;Escritural;;;;;24751.0;1000.0;24751000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-03-14;0.0;0.0;0.0;0.0;1.0;24751.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-03-14;69.0;Não Aplicável;2;Não Aplicável;Escritural;;;;;4367.0;1000.0;4367000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-03-14;0.0;0.0;0.0;0.0;1.0;4367.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-03-11;4.0;Sênior;393;Garantia Real;Nominativa e Escritural;;;;;72600.0;100.0;7260000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-03-16;0.0;0.0;0.0;0.0;1.0;72600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2022-03-11;4.0;Subordinada;394;Garantia Real;Nominativa e Escritural;;;;;59400.0;100.0;5940000.0;;N;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2022-03-16;0.0;0.0;1.0;59400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Sênior;395;Garantia Real;Nominativa e Escritural;;;;;49489.0;100.0;4948900.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;49489.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Subordinada;449;Garantia Real;Nominativa e Escritural;;;;;40491.0;100.0;4049100.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;40491.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Sênior;450;Garantia Real;Nominativa e Escritural;;;;;51761.0;100.0;5176100.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;51761.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Subordinada;451;Garantia Real;Nominativa e Escritural;;;;;42350.0;100.0;4235000.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;42350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Sênior;452;Garantia Real;Nominativa e Escritural;;;;;43681.0;100.0;4368100.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;43681.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Subordinada;453;Garantia Real;Nominativa e Escritural;;;;;35739.0;100.0;3573900.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;35739.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Sênior;454;Garantia Real;Nominativa e Escritural;;;;;43681.0;100.0;4368100.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;43681.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-18;4.0;Subordinada;455;Garantia Real;Nominativa e Escritural;;;;;0.0;100.0;0.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-18;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-18;4.0;Sênior;456;Garantia Real;Nominativa e Escritural;;;;;0.0;100.0;0.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-18;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Subordinada;457;Garantia Real;Nominativa e Escritural;;;;;0.0;100.0;0.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Sênior;458;Garantia Real;Nominativa e Escritural;;;;;0.0;100.0;0.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;;Primária;CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS - CRI;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;08.769.451/0001-08;RIZA SECURITIZADORA S.A.;;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;ICVM 476;Dispensada de Registro;;Automática;;;;;2022-02-23;2024-10-07;4.0;Subordinada;459;Garantia Real;Nominativa e Escritural;;;;;0.0;100.0;0.0;;S;;Sociedade Anônima de Capital Aberto;Comunicado de Encerramento;2024-10-07;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
